,note,zip,listing,subway_stops,stop_density,park_area,geometry,tree_count,zip_area,tree_density
0,,10001,126,7,4.34943662124e-06,0.00528731726877,"MULTIPOLYGON (((-74.00368400000001 40.748355, -74.006529 40.749553, -74.007023 40.74889, -74.00862100000001 40.749523, -74.008487 40.750357, -74.00794500000001 40.75176, -74.007713 40.752444, -74.00744899999999 40.753165, -74.00721799999999 40.753873, -74.006815 40.754522, -74.00573300000001 40.75597, -74.005437 40.756364, -74.004927 40.757023, -74.002942 40.759731, -74.000067 40.758403, -74.00013800000001 40.758307, -74.000584 40.757693, -74.00105499999999 40.757067, -74.00149999999999 40.756452, -74.000818 40.756162, -74.000013 40.756616, -73.99820800000001 40.755869, -73.99843199999999 40.755563, -73.998661 40.755252, -73.997567 40.754791, -73.997113 40.754616, -73.995816 40.754057, -73.99562 40.753973, -73.99297900000001 40.752854, -73.99252799999999 40.753474, -73.989694 40.75228, -73.990134 40.751659, -73.987779 40.750661, -73.98729400000001 40.750451, -73.986794 40.750241, -73.98442 40.749246, -73.984076 40.749102, -73.98456 40.748439, -73.985046 40.747773, -73.985496 40.747152, -73.98594900000001 40.746536, -73.98639300000001 40.745921, -73.986846 40.745301, -73.987298 40.744682, -73.987746 40.744066, -73.98819399999999 40.743451, -73.989011 40.743796, -73.988978 40.743965, -73.98886899999999 40.744533, -73.990968 40.745421, -73.991145 40.745177, -73.99141899999999 40.744802, -73.991871 40.744186, -73.992063 40.743919, -73.992411 40.744021, -73.994212 40.744839, -73.99503 40.744941, -73.99612399999999 40.745679, -73.997272 40.746077, -73.99768299999999 40.745816, -73.998009 40.745952, -73.997552 40.746581, -73.999352 40.74733, -74.000399 40.747767, -74.000848 40.747147, -74.00351000000001 40.74828, -74.00368400000001 40.748355), (-74.00143 40.751445, -73.998594 40.750241, -73.99812 40.750903, -73.999723 40.751654, -74.00094300000001 40.752105, -74.00143 40.751445), (-73.99111000000001 40.750319, -73.993948 40.751522, -73.99679 40.752723, -73.99724999999999 40.752083, -73.99768 40.751485, -73.994844 40.750293, -73.992006 40.749101, -73.991563 40.749706, -73.99111000000001 40.750319)))",911,0.621351750913,1466.15825683
1,,10002,217,5,2.19521663793e-06,0.158087319532,"MULTIPOLYGON (((-73.99694700000001 40.712072, -73.997117 40.712799, -73.9973 40.713468, -73.997393 40.713958, -73.99753200000001 40.714023, -73.997102 40.714604, -73.996798 40.715035, -73.996078 40.716196, -73.995429 40.717279, -73.99480800000001 40.718457, -73.994422 40.719392, -73.994378 40.719519, -73.994035 40.720323, -73.99379500000001 40.720937, -73.993669 40.721256, -73.993523 40.721632, -73.99325899999999 40.722353, -73.993089 40.722819, -73.99261799999999 40.724099, -73.992604 40.724136, -73.99125600000001 40.723723, -73.991022 40.723649, -73.990274 40.723426, -73.989392 40.723174, -73.988643 40.722933, -73.987865 40.722697, -73.98713600000001 40.722469, -73.986285 40.722242, -73.985516 40.721985, -73.984678 40.72173, -73.983824 40.721473, -73.983003 40.721223, -73.982167 40.720969, -73.981308 40.720709, -73.97973500000001 40.720235, -73.978753 40.719934, -73.97869 40.720033, -73.97823099999999 40.720674, -73.977861 40.720541, -73.977752 40.720482, -73.977306 40.720244, -73.97697100000001 40.720066, -73.976524 40.719889, -73.97586699999999 40.719752, -73.975472 40.719695, -73.975356 40.719702, -73.97522600000001 40.719773, -73.975162 40.719844, -73.975123 40.719881, -73.97520799999999 40.719243, -73.975257 40.719012, -73.975047 40.719072, -73.974898 40.719112, -73.973635 40.718612, -73.974402 40.716701, -73.97516 40.714741, -73.976167 40.712933, -73.976624 40.712224, -73.97702 40.711649, -73.977141 40.711571, -73.977208 40.711506, -73.977251 40.71144, -73.977317 40.711374, -73.97738200000001 40.711291, -73.977447 40.711226, -73.97753400000001 40.711127, -73.9776 40.711079, -73.97768600000001 40.711029, -73.977774 40.710947, -73.977881 40.710915, -73.977968 40.710865, -73.978098 40.7108, -73.978489 40.71067, -73.97874 40.710594, -73.97980099999999 40.710275, -73.980656 40.710245, -73.981278 40.710224, -73.98124 40.709825, -73.98454700000001 40.709495, -73.986546 40.709297, -73.98953400000001 40.708847, -73.98938699999999 40.709891, -73.989763 40.709842, -73.99042300000001 40.709742, -73.99022600000001 40.708805, -73.99051799999999 40.708802, -73.990791 40.709691, -73.991896 40.709535, -73.991933 40.709602, -73.992028 40.709772, -73.99194 40.709786, -73.991772 40.709811, -73.992029 40.710911, -73.992192 40.710892, -73.992598 40.710794, -73.992914 40.710696, -73.993015 40.71073, -73.99413800000001 40.710557, -73.994103 40.710087, -73.994022 40.709485, -73.996084 40.709199, -73.99625399999999 40.7098, -73.996444 40.710199, -73.996782 40.711364, -73.99694700000001 40.712072)))",2265,0.879358753073,2575.74055195
2,,10003,190,7,4.68854554385e-06,0.0372656472948,"MULTIPOLYGON (((-73.99206100000001 40.725642, -73.991794 40.726391, -73.99364 40.727289, -73.993432 40.727532, -73.99314699999999 40.727867, -73.993724 40.728152, -73.994252 40.728412, -73.99506100000001 40.72881, -73.995812 40.72918, -73.996572 40.729552, -73.99736 40.729941, -73.99807199999999 40.730288, -73.998842 40.730669, -73.99960400000001 40.731043, -73.99910800000001 40.731627, -73.99861199999999 40.732215, -73.99697399999999 40.731409, -73.996639 40.731856, -73.996351 40.732255, -73.995914 40.732847, -73.99548900000001 40.733437, -73.99505000000001 40.734034, -73.994585 40.734672, -73.994118 40.735313, -73.993617 40.736005, -73.99312 40.736691, -73.992654 40.73733, -73.992225 40.737917, -73.991798 40.738504, -73.99137500000001 40.739088, -73.990945 40.739673, -73.98976500000001 40.739177, -73.98772599999999 40.738317, -73.987302 40.738903, -73.98685399999999 40.738714, -73.986425 40.738535, -73.986835 40.737941, -73.98612 40.73764, -73.985387 40.737332, -73.984981 40.737927, -73.984082 40.737546, -73.98444600000001 40.737046, -73.98450800000001 40.736962, -73.982572 40.736148, -73.98226699999999 40.73602, -73.97986400000001 40.734975, -73.98027500000001 40.73441, -73.980711 40.733813, -73.981127 40.733242, -73.981562 40.732643, -73.982022 40.732012, -73.982564 40.731361, -73.98307699999999 40.730659, -73.983543 40.730021, -73.984009 40.729381, -73.984448 40.728781, -73.984875 40.728194, -73.98530700000001 40.727599, -73.985753 40.726988, -73.986176 40.726409, -73.98662299999999 40.725796, -73.987053 40.725203, -73.98750200000001 40.724584, -73.987968 40.723942, -73.988451 40.723277, -73.988643 40.722933, -73.989392 40.723174, -73.990274 40.723426, -73.991022 40.723649, -73.99125600000001 40.723723, -73.992604 40.724136, -73.99232600000001 40.724909, -73.992209 40.725231, -73.99206100000001 40.725642)))",2025,0.57641190247,3513.11274337
3,,10007,10,7,1.65344292234e-05,0.0157153985306,"MULTIPOLYGON (((-74.010465 40.711535, -74.010153 40.712064, -74.011691 40.712776, -74.01254400000001 40.713179, -74.01375400000001 40.71369, -74.01353899999999 40.714477, -74.013378 40.715092, -74.013341 40.715233, -74.013234 40.715656, -74.013051 40.716454, -74.012894 40.71719, -74.01255999999999 40.717034, -74.011627 40.716602, -74.011377 40.716489, -74.01096800000001 40.716303, -74.00923899999999 40.71552, -74.00794 40.714927, -74.00787 40.715015, -74.007544 40.715433, -74.007097 40.715998, -74.006674 40.716532, -74.006249 40.717076, -74.004533 40.71628, -74.004976 40.71576, -74.00542 40.715236, -74.00402 40.714559, -74.003404 40.714151, -74.00311499999999 40.714082, -74.00274899999999 40.714489, -74.002115 40.715159, -74.001313 40.714787, -74.00074600000001 40.71451, -74.000455 40.714365, -74.00093200000001 40.713263, -74.000891 40.713015, -74.002709 40.712597, -74.003163 40.712311, -74.00366200000001 40.711978, -74.004139 40.711884, -74.005358 40.712151, -74.005769 40.712007, -74.00609900000001 40.711925, -74.00699 40.711749, -74.00861399999999 40.711372, -74.009063 40.710887, -74.009474 40.710413, -74.00954299999999 40.710327, -74.00998800000001 40.709806, -74.01123200000001 40.710367, -74.010801 40.711017, -74.010465 40.711535), (-74.0081 40.711995, -74.007666 40.712533, -74.009254 40.713256, -74.009668 40.712725, -74.0081 40.711995)))",355,0.163449021832,2171.93101569
4,,10009,188,1,6.26180104582e-07,0.045227957202,"MULTIPOLYGON (((-73.97520799999999 40.719243, -73.975123 40.719881, -73.975162 40.719844, -73.97522600000001 40.719773, -73.975356 40.719702, -73.975472 40.719695, -73.97586699999999 40.719752, -73.976524 40.719889, -73.97697100000001 40.720066, -73.977306 40.720244, -73.977752 40.720482, -73.977861 40.720541, -73.97823099999999 40.720674, -73.97869 40.720033, -73.978753 40.719934, -73.97973500000001 40.720235, -73.981308 40.720709, -73.982167 40.720969, -73.983003 40.721223, -73.983824 40.721473, -73.984678 40.72173, -73.985516 40.721985, -73.986285 40.722242, -73.98713600000001 40.722469, -73.987865 40.722697, -73.988643 40.722933, -73.988451 40.723277, -73.987968 40.723942, -73.98750200000001 40.724584, -73.987053 40.725203, -73.98662299999999 40.725796, -73.986176 40.726409, -73.985753 40.726988, -73.98530700000001 40.727599, -73.984875 40.728194, -73.984448 40.728781, -73.984009 40.729381, -73.983543 40.730021, -73.98307699999999 40.730659, -73.982564 40.731361, -73.982022 40.732012, -73.981562 40.732643, -73.981127 40.733242, -73.980711 40.733813, -73.98027500000001 40.73441, -73.97986400000001 40.734975, -73.979254 40.734685, -73.978984 40.734558, -73.977722 40.734041, -73.976983 40.73373, -73.97616499999999 40.733385, -73.975391 40.73306, -73.97450600000001 40.732728, -73.97432000000001 40.73255, -73.97413299999999 40.732373, -73.973917 40.732337, -73.97365000000001 40.73231, -73.973451 40.731367, -73.97201699999999 40.730232, -73.971282 40.729251, -73.971287 40.7283, -73.971282 40.727526, -73.971307 40.727339, -73.971396 40.726662, -73.97148900000001 40.726137, -73.972751 40.721058, -73.972869 40.720725, -73.973491 40.718972, -73.973635 40.718612, -73.974898 40.719112, -73.975047 40.719072, -73.975257 40.719012, -73.97520799999999 40.719243)))",1924,0.616557975209,3120.55001697
5,,10004,3,3,2.06944042292e-06,0.115819308785,"MULTIPOLYGON (((-74.026658 40.685715, -74.026614 40.685815, -74.026623 40.685842, -74.026619 40.685862, -74.026426 40.686175, -74.02028199999999 40.692201, -74.019634 40.693288, -74.017503 40.693268, -74.01630900000001 40.693792, -74.014191 40.693449, -74.013869 40.693291, -74.013662 40.69233, -74.013649 40.692317, -74.013594 40.692273, -74.01346599999999 40.692135, -74.01258900000001 40.692298, -74.01245400000001 40.692214, -74.012623 40.692143, -74.01333200000001 40.691998, -74.012625 40.691409, -74.011982 40.691352, -74.01220600000001 40.691124, -74.012306 40.689281, -74.012703 40.68879, -74.012744 40.688743, -74.01282500000001 40.68857, -74.012896 40.688466, -74.012939 40.688374, -74.012972 40.688324, -74.013169 40.688155, -74.01324099999999 40.688109, -74.01347199999999 40.688012, -74.014881 40.687254, -74.01492 40.687246, -74.01501500000001 40.687238, -74.015249 40.687264, -74.015306 40.687255, -74.015683 40.687295, -74.015759 40.687293, -74.01602200000001 40.687259, -74.016205 40.687219, -74.016504 40.687075, -74.02213 40.684541, -74.022385 40.684427, -74.022443 40.684382, -74.02249 40.684358, -74.02258 40.684336, -74.02283300000001 40.68421, -74.02298500000001 40.68415, -74.02353599999999 40.68397, -74.023703 40.683945, -74.023916 40.683925, -74.02413199999999 40.683919, -74.024337 40.683925, -74.024573 40.683947, -74.024782 40.683981, -74.024997 40.68403, -74.025138 40.684046, -74.02521400000001 40.684042, -74.025311 40.684054, -74.025357 40.684065, -74.025582 40.684145, -74.02575299999999 40.684248, -74.02584400000001 40.68431, -74.026184 40.684611, -74.026281 40.684688, -74.02641800000001 40.684841, -74.02656500000001 40.685103, -74.026634 40.685293, -74.026644 40.685374, -74.02667599999999 40.685458, -74.02666600000001 40.685523, -74.02667700000001 40.685545, -74.02667 40.68564, -74.026658 40.685715)), ((-74.009984 40.705148, -74.009029 40.70531, -74.00892899999999 40.704974, -74.00890200000001 40.704861, -74.009462 40.704545, -74.009103 40.704193, -74.00898599999999 40.704079, -74.00854099999999 40.703697, -74.00798 40.703189, -74.007769 40.702879, -74.00776 40.702868, -74.007531 40.702596, -74.006981 40.702144, -74.006066 40.701359, -74.006522 40.701163, -74.007366 40.701807, -74.007963 40.702245, -74.01019700000001 40.70107, -74.009827 40.700376, -74.0095 40.699719, -74.00976199999999 40.69967, -74.010147 40.700333, -74.01052300000001 40.700995, -74.011252 40.700848, -74.01097300000001 40.699941, -74.01100099999999 40.69987, -74.011048 40.699859, -74.011116 40.699885, -74.01114699999999 40.699935, -74.011396 40.700636, -74.01155 40.700609, -74.011439 40.700221, -74.011437 40.700186, -74.011481 40.700166, -74.011543 40.700179, -74.011573 40.70022, -74.011695 40.700593, -74.011844 40.700553, -74.011751 40.700186, -74.011765 40.700133, -74.01184600000001 40.700122, -74.01189100000001 40.700163, -74.012058 40.700526, -74.01243599999999 40.700462, -74.012229 40.699776, -74.012272 40.699699, -74.012367 40.69967, -74.012458 40.6997, -74.0129 40.700371, -74.01297700000001 40.700396, -74.013029 40.700381, -74.013054 40.700333, -74.013024 40.699903, -74.01306700000001 40.699879, -74.01315200000001 40.699928, -74.013339 40.700365, -74.013583 40.700371, -74.013406 40.699351, -74.013417 40.699321, -74.013454 40.699312, -74.013503 40.699317, -74.013518 40.699343, -74.013738 40.700342, -74.01385399999999 40.700333, -74.013772 40.699576, -74.01378099999999 40.699548, -74.013831 40.699527, -74.01387 40.699564, -74.013974 40.700308, -74.014036 40.700489, -74.01461999999999 40.700542, -74.01467100000001 40.700184, -74.01536900000001 40.700371, -74.015388 40.700394, -74.015531 40.700273, -74.015609 40.701536, -74.015632 40.701862, -74.01617400000001 40.702572, -74.01636000000001 40.703751, -74.016428 40.704186, -74.016488 40.70456, -74.016542 40.704733, -74.016678 40.704762, -74.01672600000001 40.704773, -74.01692799999999 40.704838, -74.017105 40.704915, -74.017257 40.704998, -74.01739000000001 40.705089, -74.017498 40.705176, -74.01761500000001 40.70529, -74.01772 40.705422, -74.017788 40.705529, -74.017843 40.705639, -74.017892 40.705774, -74.01792399999999 40.705919, -74.01793499999999 40.706052, -74.01793000000001 40.706175, -74.01757499999999 40.70684, -74.016755 40.706543, -74.016265 40.706366, -74.016071 40.706296, -74.015998 40.706454, -74.015905 40.706658, -74.015117 40.706449, -74.015129 40.706315, -74.01502499999999 40.70628, -74.014827 40.706249, -74.014696 40.706216, -74.014371 40.706158, -74.014325 40.706234, -74.01413700000001 40.706173, -74.013254 40.705871, -74.012508 40.706767, -74.0124 40.706785, -74.01187299999999 40.706552, -74.01119 40.706278, -74.011425 40.705818, -74.011549 40.704951, -74.011472 40.705033, -74.010796 40.705085, -74.009984 40.705148)), ((-74.04724899999999 40.690999, -74.047169 40.691114, -74.04709699999999 40.691142, -74.04689500000001 40.691125, -74.04656799999999 40.691147, -74.04626500000001 40.691158, -74.04607 40.691185, -74.04586 40.691102, -74.04529700000001 40.690899, -74.044848 40.690728, -74.04453100000001 40.690584, -74.044279 40.690463, -74.044048 40.690309, -74.043931 40.690225, -74.04391699999999 40.690215, -74.043773 40.690083, -74.04366400000001 40.689935, -74.043556 40.689725, -74.043521 40.689588, -74.043513 40.689274, -74.043556 40.689147, -74.043586 40.688982, -74.04365799999999 40.688861, -74.043803 40.688757, -74.043977 40.688658, -74.044208 40.688608, -74.04439600000001 40.688542, -74.044569 40.688581, -74.044794 40.688658, -74.045074 40.688735, -74.04537000000001 40.688878, -74.045616 40.689022, -74.045883 40.689143, -74.046144 40.68927, -74.04647 40.68949, -74.04657 40.689639, -74.046751 40.689859, -74.046995 40.690173, -74.047285 40.690503, -74.047133 40.690542, -74.047104 40.690564, -74.047119 40.690646, -74.047184 40.690685, -74.047212 40.690723, -74.047234 40.69085, -74.04724899999999 40.690999)), ((-73.99954 40.700618, -73.99734599999999 40.703231, -73.997325 40.703257, -73.99623200000001 40.702995, -73.99565699999999 40.702851, -73.997641 40.700156, -73.99781400000001 40.700202, -73.99954 40.700618)), ((-74.00144899999999 40.694266, -74.00349900000001 40.694954, -74.00310899999999 40.695534, -74.002883 40.69587, -74.000866 40.695159, -74.000424 40.694995, -74.000446 40.694947, -74.000621 40.694012, -74.000625 40.693991, -74.00144899999999 40.694266)), ((-73.999641 40.697419, -74.00193400000001 40.69811, -74.001426 40.698779, -73.999177 40.698252, -73.998789 40.698149, -73.998846 40.698046, -73.99918700000001 40.697278, -73.999641 40.697419)), ((-74.004414 40.693371, -74.004003 40.6941, -74.001912 40.693378, -74.001425 40.693217, -74.001546 40.693147, -74.001808 40.692622, -74.001881 40.692476, -74.002285 40.692612, -74.004414 40.693371)), ((-74.040346 40.700387, -74.040361 40.700476, -74.040312 40.700539, -74.040177 40.700605, -74.040064 40.700635, -74.03993199999999 40.700653, -74.039795 40.700627, -74.039726 40.70059, -74.039608 40.700538, -74.039491 40.700509, -74.03940299999999 40.700468, -74.03833 40.699249, -74.0382 40.699218, -74.038141 40.69915, -74.03817600000001 40.699087, -74.03829500000001 40.699032, -74.03844100000001 40.698972, -74.038583 40.698916, -74.038815 40.69888, -74.03897600000001 40.698865, -74.039204 40.698868, -74.03932399999999 40.698909, -74.03939099999999 40.698977, -74.03943200000001 40.699081, -74.03949 40.699153, -74.039565 40.699177, -74.039631 40.699134, -74.039663 40.69908, -74.039732 40.699026, -74.039817 40.699009, -74.040155 40.699276, -74.039665 40.699276, -74.039734 40.699373, -74.03987600000001 40.699447, -74.040003 40.699547, -74.04010599999999 40.699618, -74.04015 40.699737, -74.04017 40.699837, -74.040175 40.699908, -74.04010100000001 40.700034, -74.040121 40.700101, -74.040209 40.700142, -74.04029199999999 40.700171, -74.040302 40.700275, -74.040346 40.700387)), ((-74.005483 40.691275, -74.003366 40.690533, -74.002928 40.690385, -74.002945 40.690346, -74.00332 40.689786, -74.00369000000001 40.689918, -74.004958 40.690319, -74.00585 40.690602, -74.005483 40.691275)), ((-74.00067199999999 40.699376, -74.000202 40.700044, -73.998198 40.699639, -73.99793 40.699581, -73.997945 40.69955, -73.998346 40.698946, -73.998409 40.698834, -73.99858999999999 40.698882, -74.00067199999999 40.699376)), ((-74.008413 40.687614, -74.007921 40.688443, -74.006266 40.687934, -74.00580600000001 40.687778, -74.00584600000001 40.687747, -74.006952 40.687206, -74.007392 40.687333, -74.008413 40.687614)), ((-74.005324 40.68865, -74.006444 40.688987, -74.005994 40.689761, -74.004321 40.68922, -74.004126 40.689149, -74.00392100000001 40.689076, -74.003946 40.689047, -74.00402 40.689002, -74.004868 40.688494, -74.005324 40.68865)), ((-74.00481000000001 40.692483, -74.00273 40.691729, -74.002325 40.691588, -74.002347 40.691546, -74.002633 40.691068, -74.003023 40.691214, -74.005155 40.691907, -74.00481000000001 40.692483)), ((-74.002031 40.69737, -74.000105 40.696657, -73.99964300000001 40.696497, -73.999651 40.696479, -73.999911 40.696098, -74.00035200000001 40.696284, -74.002191 40.697076, -74.002031 40.69737)), ((-74.008893 40.709044, -74.008004 40.707977, -74.008269 40.707722, -74.009371 40.708614, -74.008893 40.709044)))",118,0.559690182547,210.830926966
6,,10006,10,3,1.26165387553e-05,0.00231124456478,"MULTIPOLYGON (((-74.01502499999999 40.70628, -74.015129 40.706315, -74.015117 40.706449, -74.015905 40.706658, -74.015804 40.706928, -74.01562800000001 40.707401, -74.015496 40.707699, -74.01517699999999 40.708485, -74.01483 40.709403, -74.014668 40.709832, -74.014455 40.710392, -74.014262 40.710928, -74.01375400000001 40.71369, -74.01254400000001 40.713179, -74.011691 40.712776, -74.010153 40.712064, -74.010465 40.711535, -74.010801 40.711017, -74.01123200000001 40.710367, -74.00998800000001 40.709806, -74.010542 40.709154, -74.010846 40.708797, -74.01101199999999 40.708594, -74.01124799999999 40.708304, -74.011703 40.707756, -74.01194700000001 40.707452, -74.012508 40.706767, -74.013254 40.705871, -74.01413700000001 40.706173, -74.014325 40.706234, -74.014371 40.706158, -74.014696 40.706216, -74.014827 40.706249, -74.01502499999999 40.70628)))",53,0.0918026908794,577.325125138
7,,10010,63,3,2.96496253622e-06,0.0187611710023,"MULTIPOLYGON (((-73.98226699999999 40.73602, -73.982572 40.736148, -73.98450800000001 40.736962, -73.98444600000001 40.737046, -73.984082 40.737546, -73.984981 40.737927, -73.985387 40.737332, -73.98612 40.73764, -73.986835 40.737941, -73.986425 40.738535, -73.98685399999999 40.738714, -73.987302 40.738903, -73.98772599999999 40.738317, -73.98976500000001 40.739177, -73.990945 40.739673, -73.990798 40.739875, -73.992082 40.740597, -73.994028 40.741219, -73.99373900000001 40.741617, -73.993292 40.742233, -73.992805 40.742901, -73.992318 40.743568, -73.992063 40.743919, -73.991871 40.744186, -73.99141899999999 40.744802, -73.991145 40.745177, -73.990968 40.745421, -73.98886899999999 40.744533, -73.988978 40.743965, -73.989011 40.743796, -73.98819399999999 40.743451, -73.987746 40.744066, -73.986147 40.743389, -73.98452899999999 40.742708, -73.984977 40.742089, -73.983362 40.741408, -73.982254 40.740941, -73.981762 40.740733, -73.980333 40.740129, -73.979518 40.739784, -73.978193 40.739232, -73.977148 40.738796, -73.97524900000001 40.738015, -73.975167 40.73801, -73.975093 40.738014, -73.975009 40.73803, -73.974918 40.738062, -73.974839 40.738108, -73.97477499999999 40.738162, -73.974729 40.738224, -73.974547 40.738569, -73.974147 40.739228, -73.973754 40.73987, -73.973722 40.739917, -73.973705 40.739973, -73.973705 40.740023, -73.973722 40.740072, -73.97375599999999 40.740122, -73.97379599999999 40.740157, -73.973882 40.740229, -73.973994 40.740303, -73.97412 40.740365, -73.97419499999999 40.740394, -73.974243 40.74041, -73.974824 40.740433, -73.97580000000001 40.740644, -73.975343 40.741274, -73.973146 40.740402, -73.973107 40.740761, -73.973045 40.741127, -73.972972 40.74145, -73.972877 40.741789, -73.972773 40.7421, -73.972639 40.742438, -73.972492 40.742764, -73.972317 40.743099, -73.97225400000001 40.743212, -73.972122 40.743159, -73.971566 40.742993, -73.972421 40.74009, -73.972494 40.739764, -73.97222499999999 40.73655, -73.972145 40.735668, -73.974222 40.736514, -73.97433700000001 40.735556, -73.973996 40.735433, -73.973845 40.735647, -73.972577 40.735166, -73.972401 40.735473, -73.97212 40.735403, -73.972452 40.734983, -73.97283899999999 40.735088, -73.973078 40.73477, -73.973116 40.734782, -73.974076 40.735079, -73.974001 40.734896, -73.973781 40.734173, -73.97223700000001 40.733427, -73.97229900000001 40.73329, -73.973978 40.733959, -73.97365000000001 40.73231, -73.973917 40.732337, -73.97413299999999 40.732373, -73.97432000000001 40.73255, -73.97450600000001 40.732728, -73.975391 40.73306, -73.97616499999999 40.733385, -73.976983 40.73373, -73.977722 40.734041, -73.978984 40.734558, -73.979254 40.734685, -73.97986400000001 40.734975, -73.98226699999999 40.73602)))",889,0.390638033857,2275.76406532
8,,10013,113,7,4.89358243151e-06,0.0175721063905,"MULTIPOLYGON (((-74.00923899999999 40.71552, -74.01096800000001 40.716303, -74.011377 40.716489, -74.011627 40.716602, -74.01255999999999 40.717034, -74.012894 40.71719, -74.01285 40.717372, -74.012441 40.719058, -74.013046 40.719086, -74.01291000000001 40.719717, -74.013447 40.719782, -74.01339 40.720043, -74.016381 40.720447, -74.016302 40.720758, -74.012784 40.720312, -74.012669 40.720856, -74.016222 40.721275, -74.016153 40.72163, -74.013147 40.721257, -74.01306200000001 40.721579, -74.01254 40.721503, -74.01248099999999 40.721774, -74.012376 40.722387, -74.011978 40.724333, -74.01173199999999 40.724308, -74.011376 40.72428, -74.011197 40.725161, -74.011059 40.725744, -74.011039 40.725825, -74.01099600000001 40.726098, -74.009922 40.725987, -74.009907 40.726073, -74.009623 40.727557, -74.00884499999999 40.72747, -74.00732000000001 40.727328, -74.005545 40.727157, -74.005594 40.726839, -74.005658 40.726435, -74.00373 40.72625, -74.004031 40.725513, -74.00427500000001 40.724911, -74.004575 40.724173, -74.00438 40.724055, -74.003635 40.723682, -74.002982 40.723308, -74.002174 40.72293, -74.001403 40.722556, -74.000657 40.722183, -73.999853 40.721792, -73.999031 40.721421, -73.99819599999999 40.721063, -73.99765499999999 40.720836, -73.997349 40.720705, -73.996836 40.720505, -73.99603 40.720181, -73.99526 40.719867, -73.995228 40.719948, -73.994969 40.720627, -73.994035 40.720323, -73.994378 40.719519, -73.994422 40.719392, -73.99480800000001 40.718457, -73.995429 40.717279, -73.996078 40.716196, -73.996798 40.715035, -73.997102 40.714604, -73.99753200000001 40.714023, -73.998409 40.713518, -73.998535 40.713446, -73.999557 40.713925, -73.999593 40.714451, -74.000455 40.714365, -74.00074600000001 40.71451, -74.001313 40.714787, -74.002115 40.715159, -74.00303 40.715585, -74.004533 40.71628, -74.006249 40.717076, -74.006674 40.716532, -74.007097 40.715998, -74.007544 40.715433, -74.00787 40.715015, -74.00794 40.714927, -74.00923899999999 40.71552)))",1202,0.552261117718,2176.5066586
